,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206
128,23285,23565,22411,21878,21632,20588,19955,19626,20055,19147,18258,17641,17013,16400,15888,15503,14995,14670,13967,13267,14340,12186,11432,10693,9484,8991,9601,10080,10508,11616,11780,15198,13007,12937,13454,13363,13756,15502,15302,16179,19756,19230,19526,20070,21127,22382,23244,23624,24069,26263,23968,23819,23786,22460,20560,19943,19571,18632,18607,18170,17539,17596,15076,14512,13819,12673,12639,12380,12070,10732,10424,10246,11075,6170,5229,5934,6802,6545,7248,8165,8631,9500,11337,11238,11872,13226,13163,15654,16407,18595,17981,18664,18949,19992,20568,21229,22031,22530,23599,23673,24091,25694,26235,26609,25810,23245,20383,19899,19006,18072,17261,17575,15611,14183,12714,12140,11287,10640,8984,8181,7401,6963,6895,9521,5170,4218,3214,1237,1,2945,5546,7550,6882,8323,9071,8738,9641,10085,13017,11881,15326,14628,15069,15199,18500,18213,20112,21640,21977,23266,24623,24844,25221,26356,26820,27642,28961,28723,28847,28364,30018,29532,26636,25995,24736,8799,8437,8718,6568,6538,6024,11544,10880,9933,9824,17677,18483,20407,20205,22044,23741,23163,16361,15825,15444,14379,14580,13741,15209,14111,20085,20602,21793,22238,23361,23219,23522,23498,24349,16581,17089,18710,18096,18852,19494,22024,22005
129,24677,24957,23803,23270,23024,21980,21347,21018,21447,20539,19650,19033,18405,17792,17280,16895,16387,16062,15359,14659,15732,13578,12824,12085,10876,10383,10993,11472,11900,13008,13172,16590,14399,14329,14846,14755,15148,16894,16694,17571,21148,20622,20918,21462,22519,23774,24636,25016,25461,27655,25360,25211,25178,23852,21952,21335,20963,20024,19999,19562,18931,18988,16468,15904,15211,14065,14031,13772,13462,12124,11816,11638,12467,7562,6621,7326,8194,7937,8640,9557,10023,10892,12729,12630,13264,14618,14555,17046,17799,19987,19373,20056,20341,21384,21960,22621,23423,23922,24991,25065,25483,27086,27627,28001,27202,24341,21775,21291,20131,20407,19596,19910,17946,16518,15049,14475,13622,12975,11319,10516,9736,9298,9230,12189,7505,6553,5549,3572,2947,1,6938,8942,8274,9715,10463,10130,11033,11477,14409,13273,16718,16020,16461,16591,19892,19605,21504,23032,23369,24658,26015,26236,26613,27748,28212,29034,30353,30115,30239,29756,30442,29956,28028,27387,26128,10191,9829,10110,7960,7947,7433,12936,12272,11325,11216,19069,19875,21799,21597,23436,25133,24555,17753,17217,16836,15771,15972,15133,16601,15503,21477,21994,23185,23630,24753,24611,24914,24890,25741,17973,18481,20102,19488,20244,20886,23416,23397
130,19631,19911,18757,18224,17978,16934,16301,15972,16401,15546,16107,15981,16471,16025,15810,15342,14517,14259,14248,13548,13594,11461,10694,9837,8844,7718,7620,7446,7525,7322,7860,11278,9087,9017,9534,9443,9836,11582,11382,12259,15750,15224,14844,16064,17121,18376,18289,19618,20063,21800,20314,20165,20132,18806,17017,16974,17122,17577,18190,17966,18460,18517,15997,15433,14740,13594,13560,13301,12991,11653,11345,10640,11469,7095,6390,3827,4131,3878,3689,4226,4692,5561,7398,7299,7933,9306,9224,11734,12468,14675,14061,14744,15029,16072,16562,17223,18025,18524,19593,19667,20085,21688,22229,22603,22156,20935,20512,20820,19660,20610,20530,21685,19721,18293,16824,16250,15397,14750,13094,12291,11511,11073,11005,13964,9280,8328,7324,5387,5258,6545,767,3332,2664,4247,4995,4527,5430,5874,8806,7670,11115,10417,10858,10988,14289,14002,16192,17036,18057,19191,20617,20838,21215,22350,22814,23636,24955,24717,25388,24806,26161,25675,23494,22834,21750,7526,7025,9115,7331,9130,9021,7624,6960,6013,5885,13757,14563,16401,16285,18038,19530,18952,12441,11905,11524,10459,10641,9802,10998,9900,16079,16596,17787,18232,19355,19581,19881,19857,20343,12642,13150,14499,13885,14641,15283,17813,17794
131,22526,22806,21652,21119,20873,19829,19196,18867,19296,18441,19002,18876,19366,18587,18372,17904,17079,16821,16963,16263,16156,14023,13256,12399,11559,10280,10182,10008,10436,10217,10755,14173,11982,11912,12429,12338,12731,14477,14277,15154,18645,18119,17739,18959,20016,21271,21184,22513,22958,24695,23209,23060,23027,21701,19912,19869,20017,20472,20752,20528,21022,21079,18559,17995,17302,16156,16122,15863,15553,14215,13907,13355,14184,9657,8952,6426,6730,6473,6596,6762,7199,8100,9937,9838,10472,12041,11763,14630,14646,16659,16045,16728,17018,18061,19457,19616,20920,21419,22488,22562,22980,24583,25124,25498,25051,23830,23074,23382,22222,23172,23092,24177,22616,21188,19719,19145,18292,17645,15989,15186,14406,13968,13900,16859,12175,11223,10219,8282,8153,9245,4391,1,3334,4037,4785,5147,6733,6423,8782,9350,12634,11936,12377,12507,15808,15521,18648,18948,20046,21180,23169,23733,23896,25031,25881,26705,28363,27612,28283,27701,29056,28570,26389,25729,24645,10088,9740,11830,9893,11692,11583,10519,9856,8909,8390,16652,17458,19296,18274,20297,21049,20471,15151,14615,14234,13355,13180,12341,12517,11419,18974,19491,20682,21127,22250,21570,21870,21846,22687,14816,15324,16018,15404,16160,16802,19332,19313
132,20411,20425,19770,19237,18991,17947,17314,16985,17414,16664,17225,17099,17589,17445,17230,16762,15937,15679,15821,15121,14917,12881,12114,11257,10417,9138,9040,8866,8643,8440,9023,12145,10250,10180,10864,10606,10999,12449,12278,13155,16908,16382,16002,17222,18279,19534,19447,20776,21221,23040,21554,21405,21372,20046,18135,18092,18240,18695,19445,19386,19880,19937,17417,16853,16160,15014,14980,14721,14411,13073,12765,12213,13042,8515,7810,5284,5588,5082,4675,4267,4704,5486,7323,7224,7858,9427,9149,11746,12032,14045,13431,14114,14404,15447,17720,17002,19183,18694,19763,20186,20393,21853,23387,23761,22670,22053,21932,22240,21080,22030,21950,23035,21652,20224,18755,18181,17328,16681,15025,14222,13442,13004,12936,15895,11211,10259,9255,7318,7189,8476,3161,2650,1,1423,2171,2533,4119,3809,6168,6736,10020,9322,9763,9893,13194,12907,16034,16334,17432,18566,20555,20881,21282,22417,23267,24091,25749,25875,26546,26046,27279,26793,24612,23772,22688,8946,8598,10688,8751,10550,10441,8787,7613,6666,6077,14180,14986,17559,15660,17683,18435,17857,12537,12001,11620,10471,10566,9727,9903,8805,17237,17754,18945,19390,20513,18956,19256,19232,20073,12202,12710,13404,12790,13546,14188,16718,16699
133,20076,20090,19244,19165,18919,17875,17242,16913,17507,17111,17672,17546,18036,17885,17670,17202,16377,16119,16261,15561,15364,13321,12554,11697,10857,9578,9480,9306,9090,8887,9116,11784,10343,10179,10503,10565,10666,12088,11917,12794,16050,15524,15667,16364,17421,18676,19112,19918,20363,22777,21291,21142,21109,19783,18582,18539,18687,19142,20050,19826,20320,20377,17857,17293,16600,15454,15420,15161,14851,13513,13205,12653,13482,8955,8250,5724,6028,5529,5122,4631,5068,5125,6962,6863,7497,9066,8788,11385,11671,13684,13070,13753,14043,15086,16862,16641,18325,18333,19402,19825,20032,21492,22529,22903,22335,22500,22372,22680,21520,22470,22390,23475,22092,20664,19195,18621,17768,17121,15465,14662,13882,13444,13376,16335,11651,10699,9695,7758,7629,8916,3607,3097,1305,1,1810,2172,3758,3448,5807,6375,9659,8961,9402,9532,12833,12546,15673,15973,17071,18205,20194,20520,20921,22056,22906,23730,25388,25017,25688,25783,26944,26416,24172,23509,22425,9386,9038,11128,9191,10990,10881,8880,7706,6759,6165,13819,14625,16701,15299,17322,18074,17496,12176,11640,11259,10110,10205,9366,9542,8444,16379,16896,18087,18532,19375,18595,18895,18871,19712,11841,12349,13043,12429,13185,13827,16357,16338
134,19656,19670,18824,18745,18499,17455,16822,16493,17087,17736,18297,18538,18806,19319,19104,18636,17811,17553,17695,16995,16558,14755,13988,13131,12291,11012,10914,10740,10469,9001,8696,11364,9923,9759,10083,10145,10246,11668,11497,12374,15630,15104,15247,15944,17001,18256,18692,19498,19943,22357,20871,20722,20689,19363,19174,19131,19279,19894,20662,21260,21754,21811,19291,18727,18034,16888,16854,16595,16285,14947,14639,14087,14916,10389,9684,7158,7462,6963,6556,6102,5836,4705,6542,6443,7077,8646,8368,10965,11251,13264,12650,13333,13623,14666,16442,16221,17905,17913,18982,19405,19612,21072,22109,22483,21915,23092,23178,24114,22954,23904,23824,24909,23526,22098,20629,20055,19202,18555,16899,16096,15316,14878,14810,17769,13085,12133,11129,9192,9063,10350,5041,4531,2215,1784,1,1752,3338,3028,5387,5955,9239,8541,8982,9112,12413,12126,15253,15553,16651,17785,19774,20100,20501,21636,22486,23310,24968,24597,25268,25363,26524,25996,23752,23089,22005,10820,10472,12562,10625,12424,12315,8460,7286,6339,5745,13399,14205,16281,14879,16902,17654,17076,11756,11220,10839,9690,9785,8946,9122,8024,15959,16476,17667,18112,18955,18175,18475,18451,19292,11421,11929,12623,12009,12765,13407,15937,15918
135,17990,18004,17158,17079,16833,15789,15156,14827,15421,16070,16631,16872,17140,18140,17925,17457,16632,16374,16711,16045,14892,13576,12819,11960,12290,10846,9780,9176,8803,7335,7030,9698,8257,8093,8417,8479,8580,10002,9862,10739,13964,13438,13581,14278,15335,16590,17026,17832,18277,20691,19205,19056,19023,17697,17508,17465,17613,18228,18996,20081,19930,19684,19125,18561,17868,16722,16688,16429,16119,14781,14473,13774,14603,10223,9518,6992,7296,6856,5935,4436,4170,3039,4876,4777,5411,7011,6702,9299,9616,11629,11015,11698,11988,13031,14776,14586,16239,16278,17347,17770,17977,19437,20443,20817,20249,21426,21512,22337,22171,23738,23658,24743,23360,21932,20463,19889,19036,18389,16733,15930,15150,14712,14644,17603,12919,11967,10963,9026,8897,10184,4875,4371,2578,2147,1753,1,1889,2006,4365,4156,7604,6906,7347,7477,10778,10491,13618,13918,15016,16150,18139,18465,18866,20001,20851,21675,23333,22931,23602,23697,24858,24330,22086,21423,20339,10654,10306,12396,10459,12258,12149,6794,5620,4673,4079,11764,12570,14615,13244,15267,16019,15441,10121,9585,9204,8024,8119,7280,7487,6389,14293,14810,16001,16446,17320,16540,16840,16816,17657,9786,10294,10988,10374,11130,11772,14302,14283
136,17971,17985,17139,17060,16814,15770,15137,14808,16458,17170,17731,18020,18334,19334,19119,18651,17826,17568,17905,17239,15972,14770,14013,13154,13409,12130,11341,10533,10160,8692,8387,9679,8686,8074,8398,8460,8561,9983,9997,10874,13945,13419,13374,14259,15316,16571,17007,17813,18258,20672,19186,19037,19004,17678,18833,18644,18792,19407,20190,21018,21124,20878,20409,19845,19152,18006,17972,17713,17403,16065,15757,15205,16034,11507,10802,8276,8580,8370,7449,5950,5684,4285,4789,4690,5299,7146,6741,9338,9557,11570,10956,11639,11929,12972,14757,14527,16220,16219,17288,17711,17918,19378,20424,20798,20230,22741,22706,23580,24072,25022,24942,26027,24644,23216,21747,21173,20320,19673,18017,17214,16434,15996,15928,18887,14203,13251,12247,10310,10181,11468,6159,5655,3448,3017,2623,1600,1,1279,3638,4206,7545,6847,7288,7418,10719,10432,13559,13859,14957,16091,18080,18406,18807,19942,20792,21616,23274,22912,23583,23678,24839,24311,22067,21404,20320,11938,11590,13680,11743,13542,13433,8151,7125,6187,5593,11899,12705,14596,13185,15208,15960,15382,10256,9720,9339,8063,8158,7168,7428,6330,14274,14791,15982,16427,17261,16481,16781,16757,17598,9727,10235,10929,10315,11071,11713,14243,14224
137,17366,17380,16534,16664,16344,16239,15606,15277,16927,17639,18200,18489,18803,19803,19588,19120,18295,18037,18374,17708,16441,15239,14482,13623,13933,12654,11810,11002,10629,9161,8856,10148,9155,8543,8867,8929,9030,9375,9330,10207,13223,12697,12707,13167,14594,15849,16402,17091,17536,19733,18788,18708,18675,18147,19302,19113,19261,19876,20659,21487,21593,21347,20933,20369,19676,18530,18496,18237,17927,16589,16281,15729,16558,12031,11326,8800,9104,8894,7973,6474,6208,4754,5156,4632,5215,6479,6074,8671,9029,11042,10428,11111,11401,12444,14035,13999,15498,15691,16760,17183,17390,18850,19702,20076,19625,23210,23175,24049,24596,25546,25466,26551,25168,23740,22271,21697,20844,20197,18541,17738,16958,16520,16452,19411,14727,13775,12771,10834,10705,11992,6683,6179,3972,3541,3147,2124,1526,1,2971,3539,7004,6306,6747,6877,10191,9904,13031,13331,14429,15563,17552,17878,18279,19414,20264,21088,22746,22190,22861,23363,24524,23422,21490,21873,20789,12462,12114,14204,12267,14066,13957,8620,7594,6711,6117,11232,12038,13874,12657,14680,15432,14854,9589,9053,8672,7396,7491,6709,6703,5789,13182,13699,14890,15335,16828,15953,16253,16229,17070,9199,9707,10401,9787,10543,11185,13715,13696
138,15295,15309,14463,14593,14877,14732,15975,15782,17432,18144,18705,18994,19308,20308,20093,19625,18800,18542,18879,18213,16946,15744,14987,14128,14550,13155,12821,11614,11241,9773,9468,10653,9607,9048,9100,8994,8496,7908,7863,7889,10943,10417,10421,10881,11943,13198,14331,14440,14885,17662,16717,17270,17208,17123,19807,19618,19766,20381,21164,21992,22098,21852,21349,20833,20017,19952,19918,18994,19349,16851,17703,15942,16771,13453,12748,10222,10526,9982,9061,7562,7296,5829,4861,4253,3748,4560,3903,6500,6628,8641,8027,8710,9000,10043,11755,11598,12847,13290,14359,14782,14989,16449,17051,17425,17554,23715,23680,24554,24339,25580,25500,26585,26590,25162,23693,23119,22266,21619,19963,19160,18380,17942,17874,20833,16149,15197,14193,12256,12127,13414,8105,7601,6176,5672,5548,4525,3599,3362,1,1138,4603,3905,4346,4476,7790,7503,10630,10930,12028,13162,15151,15477,15878,17013,17863,18687,20345,19539,20210,20712,21873,21351,19419,19703,19705,13884,13536,15591,13689,15488,15379,9232,8099,7799,7205,8946,9752,11221,10256,12279,13031,12453,7303,6767,6358,5225,5320,5178,4557,3388,10896,11413,12604,13049,14332,13552,13852,13828,14669,6798,7306,8000,7386,8142,8784,11314,11295
139,16676,16690,15844,15974,16258,16113,17356,16946,18596,19308,19869,20158,20472,21472,21257,20789,19964,19706,20043,19377,18110,16908,16151,15292,15714,14319,13652,12778,12405,10937,10632,11817,10771,10212,10481,10375,9877,9289,9244,9270,12324,11798,11802,12262,13324,14579,15712,15821,16266,19043,18098,18651,18589,18504,20971,20782,20930,21545,22328,23156,23262,23016,23477,22913,22220,21074,21040,20781,20471,19133,18825,17106,17935,14575,13870,11344,11648,11438,10517,9018,8752,6979,6025,5417,5129,5941,5284,7881,8009,10022,9408,10091,10381,11424,13136,12979,14228,14671,15740,16163,16370,17830,18432,18806,18935,24879,24844,25718,25503,26744,26664,27749,27712,26284,24815,24241,23388,22741,21085,20282,19502,19064,18996,21955,17271,16319,15315,13378,13249,14536,9227,8723,6516,6085,5691,4668,4070,3505,1951,814,5984,5286,5727,5857,9171,8884,12011,12311,13409,14543,16532,16858,17259,18394,19244,20068,21726,20920,21591,22093,23254,22732,20800,21084,21086,15006,14658,16748,14811,16610,16501,10396,9263,9255,8661,10327,11133,12602,11637,13660,14412,13834,8684,8148,7739,6606,6701,6559,5938,4769,12277,12794,13985,14430,15713,14933,15233,15209,16050,8179,8687,9381,8767,9523,10165,12695,12676
140,16192,16338,16068,16198,16857,16712,17955,17838,19488,20200,20761,21050,21364,22364,22149,21681,20856,20598,20935,20269,19002,17800,17043,16184,16606,16044,14801,13670,13297,11829,11524,12709,11663,11104,11080,10974,10476,9888,9488,8612,11402,10876,11074,11534,12596,13851,14713,15093,15538,19067,18322,18875,19156,19103,21863,21674,21822,22437,23220,24048,24154,23908,24323,23759,23066,21920,21886,21627,21317,19979,19671,17998,18827,15421,14716,12190,12494,12237,11041,9542,9276,7993,6917,6309,5728,6540,5655,6807,6029,8042,7428,8111,8401,9444,11061,10999,13500,12691,13760,14183,14390,15850,17294,18078,18749,25771,25736,26610,26395,28936,28856,29941,28558,27130,25661,25087,24234,23587,21931,21128,20348,19910,19842,22801,18117,17165,16161,14224,14095,15382,10073,9569,8144,7640,7850,6278,5574,5664,4353,3216,1,726,2546,2676,7074,6787,9914,10214,11429,12563,14435,14878,15279,16414,17147,17971,19629,19794,20863,21365,22526,23731,21024,21308,21685,15852,15504,17594,15657,17456,17347,11288,10155,10238,9649,9600,10406,10867,9657,11680,12315,11737,8152,7367,6907,5845,5424,6405,3801,2699,11549,12066,13257,13637,13733,12953,13253,13229,14070,6199,6707,7284,6670,7426,8068,10598,10579
141,15467,15613,15343,15473,16132,15987,17230,17113,18763,19475,20036,20325,20639,21639,21424,20956,20131,19873,20210,19544,18277,17075,16318,15459,15881,15319,14076,12945,12572,11104,10799,11984,10938,10379,10355,10249,9751,9163,8763,7887,10677,10151,10349,10809,11871,13126,13988,14368,14813,18342,17597,18150,18431,18378,21138,20949,21097,21712,22495,23323,23429,23183,23598,23034,22341,21195,21161,20902,20592,19254,18946,17273,18102,14696,13991,11465,11769,11512,10316,8817,8551,7268,6192,5584,5003,5815,4930,6082,5304,7317,6703,7386,7676,8719,10336,10274,12775,11966,13035,13458,13665,15125,16569,17353,18024,25046,25011,25885,25670,28211,28131,29216,27833,26405,24936,24362,23509,22862,21206,20403,19623,19185,19117,22076,17392,16440,15436,13499,13370,14657,9348,8844,7419,6915,7125,5553,4849,4939,3628,2491,881,1,1821,1951,6349,6062,9189,9489,10704,11838,13710,14153,14554,15689,16422,17246,18904,19069,20138,20640,21801,23006,20299,20583,20960,15127,14779,16869,14932,16731,16622,10563,9430,9513,8924,8875,9681,10142,8932,10955,11590,11012,7427,6642,6182,5120,4699,5680,3076,1974,10824,11341,12532,12912,13008,12228,12528,12504,13345,5474,5982,6559,5945,6701,7343,9873,9854
142,15434,15580,15310,15440,16066,16414,17755,18003,19653,20365,20926,21215,21529,22148,22578,22110,21285,21027,20964,20298,19167,18229,17397,16613,16824,16525,15205,13876,13503,12035,11730,12874,11881,11269,11040,10934,10436,9803,8730,7854,10644,10118,10316,10776,11838,13093,13955,14335,14780,18309,17564,18117,18398,18805,22028,21839,21987,22602,23385,24213,24103,23769,24804,24240,23547,22401,22367,22108,21798,20460,20152,18506,19335,15902,15197,12671,12975,12718,11805,10152,9886,8474,7396,6788,6207,6594,4897,6049,5031,7044,6430,7113,7403,8446,10063,10001,12742,11693,12762,13185,13392,14852,16296,17345,17991,25936,25901,26775,26256,27497,27417,28502,29039,27611,26142,25568,24715,24068,22412,21609,20829,20391,20323,23282,18598,17646,16642,14705,14576,15863,10554,10050,8625,8121,8226,6759,6055,6143,4832,3695,2147,1449,1,1053,5421,5134,9041,9341,10431,11565,13562,13880,14281,15416,16274,17098,18756,18796,20105,20607,21768,22973,20266,20550,21387,16333,15985,18075,16138,17937,17828,11494,10634,10719,10130,8842,9058,9869,8659,10682,11442,10864,7394,6609,6149,5087,4666,5647,3043,1941,10791,11308,11787,12639,12735,11955,12255,12231,13072,5201,5709,5631,5017,5773,6415,8945,8926
143,16362,16508,16238,16368,16994,17342,18683,18931,20581,21293,21854,22143,22457,23076,23506,23038,22213,21955,21892,21226,20095,19157,18325,17541,17752,17452,16133,14804,14431,12963,12658,13802,12809,12197,11968,11862,11364,10731,9658,8782,11572,11046,11244,11704,12766,14021,14883,15263,15708,19237,18492,19045,19326,19733,22956,22767,22915,23530,24313,25141,25031,24697,25731,25167,24474,23328,23294,23035,22725,21387,21079,19434,20263,16829,16124,13598,13902,13645,12733,11079,10813,9401,8331,7723,7142,7522,5825,6977,5069,7082,6468,7151,7441,8484,10101,10039,12283,11731,12800,13223,13430,14890,16334,17383,18919,26864,26829,27703,27184,30344,30264,31349,29966,28538,27069,26495,25642,24995,23339,22536,21756,21318,21250,24209,19525,18573,17569,15632,15503,16790,11481,10977,9552,9048,9153,7686,6982,7105,5767,4630,3543,2852,2232,1177,4211,3924,7058,7358,9431,11481,11579,13010,13420,14488,14291,15115,16773,18834,21033,21535,22696,23820,21194,21478,22315,17260,16912,19002,17065,18864,18755,12422,11569,11646,11057,9770,9096,9907,8697,10720,9459,8881,8322,7537,7077,6015,5594,6575,3971,2869,11719,11175,11825,12677,12773,12115,12364,11207,12048,5239,5747,4421,3807,4563,5205,7735,7716
144,17854,18000,17730,17860,18486,18834,20175,20628,22278,22990,23551,23840,24154,25154,24939,24471,23646,23388,23725,23059,21792,20590,19833,18974,19396,18001,17334,16460,16087,14619,14314,15499,14453,13894,13460,13354,12856,12223,11150,10274,11124,11373,12736,12582,14258,15513,16375,16755,17200,20180,19984,20537,20818,21225,24653,24464,24612,25227,26010,26838,26944,26698,26195,25679,24863,23609,23575,23840,23002,21697,22697,20788,21617,18447,17742,15526,15830,14828,13907,12408,12142,10675,9707,9099,8846,9024,7317,7599,5479,7492,6878,7561,7851,8894,10511,10449,12693,12141,13210,13633,13840,15300,16744,17793,19995,28561,28526,29400,29185,30426,30346,31431,30461,28229,26760,26186,27089,26442,24786,23983,23203,22765,23252,26218,22687,21735,20731,18794,18665,19952,14643,14139,12714,12210,12315,10848,10144,10267,8929,7792,7113,6415,5393,4730,1,3752,6524,6824,8933,11122,11220,12651,13061,14129,13932,14756,16414,19654,21045,22571,23947,23461,22686,22970,23807,18638,18530,20437,18683,20482,20373,14078,12945,12645,12051,10326,9506,10317,9107,11130,9100,8522,9814,9029,8569,7507,7096,8067,5411,6039,12076,11585,12235,13087,12894,11756,12005,10848,11689,5649,5624,4062,3448,2856,2790,4440,4421
